Source,Target,Type,Weight
57,5241,undirected,1
58,5626,undirected,1
58,5627,undirected,1
58,5471,undirected,1
59,5205,undirected,1
59,5225,undirected,1
59,5628,undirected,1
59,5629,undirected,1
59,5630,undirected,1
59,5631,undirected,1
59,5632,undirected,1
59,5633,undirected,1
59,5634,undirected,1
59,5635,undirected,1
59,5172,undirected,1
59,5636,undirected,1
59,5637,undirected,1
59,5638,undirected,1
59,5639,undirected,1
59,5640,undirected,1
59,5641,undirected,1
59,5102,undirected,1
60,5205,undirected,1
60,5232,undirected,1
60,5642,undirected,1
60,5494,undirected,1
60,5244,undirected,1
60,5251,undirected,1
60,5643,undirected,1
60,5172,undirected,1
60,5141,undirected,1
60,5134,undirected,1
60,5644,undirected,1
60,5211,undirected,1
60,5115,undirected,1
60,5212,undirected,1
61,5645,undirected,1
61,5646,undirected,1
61,5207,undirected,1
61,5647,undirected,1
61,5648,undirected,1
61,5649,undirected,1
61,5427,undirected,1
61,5297,undirected,1
61,5140,undirected,1
61,5650,undirected,1
61,5143,undirected,1
61,5651,undirected,1
61,5652,undirected,1
61,5092,undirected,1
61,5074,undirected,1
61,5145,undirected,1
61,5653,undirected,1
61,5654,undirected,1
61,5655,undirected,1
62,5656,undirected,1
62,5113,undirected,1
62,5186,undirected,1
62,5471,undirected,1
62,5657,undirected,1
62,5658,undirected,1
62,5416,undirected,1
62,5382,undirected,1
62,5074,undirected,1
62,5659,undirected,1
62,5660,undirected,1
62,5661,undirected,1
62,5615,undirected,1
62,5662,undirected,1
62,5419,undirected,1
62,5663,undirected,1
62,5664,undirected,1
62,5422,undirected,1
62,5098,undirected,1
62,5265,undirected,1
63,5568,undirected,1
63,5107,undirected,1
63,5665,undirected,1
63,5489,undirected,1
63,5666,undirected,1
63,5094,undirected,1
63,5074,undirected,1
63,5376,undirected,1
63,5667,undirected,1
63,5522,undirected,1
63,5668,undirected,1
63,5476,undirected,1
63,5468,undirected,1
63,5669,undirected,1
63,5268,undirected,1
64,5670,undirected,1
64,5671,undirected,1
64,5672,undirected,1
64,5673,undirected,1
64,5674,undirected,1
64,5675,undirected,1
64,5180,undirected,1
64,5376,undirected,1
64,5676,undirected,1
64,5677,undirected,1
64,5678,undirected,1
64,5328,undirected,1
64,5679,undirected,1
64,5111,undirected,1
64,5680,undirected,1
64,5681,undirected,1
64,5682,undirected,1
65,5683,undirected,1
65,5684,undirected,1
65,5494,undirected,1
65,5651,undirected,1
65,5685,undirected,1
65,5686,undirected,1
65,5158,undirected,1
65,5453,undirected,1
65,5095,undirected,1
65,5422,undirected,1
65,5328,undirected,1
65,5490,undirected,1
65,5687,undirected,1
65,5111,undirected,1
65,5476,undirected,1
65,5612,undirected,1
65,5462,undirected,1
65,5688,undirected,1
66,5689,undirected,1
66,5690,undirected,1
66,5483,undirected,1
66,5691,undirected,1
66,5692,undirected,1
66,5247,undirected,1
66,5248,undirected,1
66,5505,undirected,1
66,5119,undirected,1
66,5094,undirected,1
66,5074,undirected,1
66,5251,undirected,1
66,5693,undirected,1
66,5694,undirected,1
66,5695,undirected,1
66,5696,undirected,1
66,5697,undirected,1
66,5698,undirected,1
66,5480,undirected,1
66,5699,undirected,1
66,5700,undirected,1
67,5701,undirected,1
67,5702,undirected,1
67,5703,undirected,1
67,5704,undirected,1
67,5705,undirected,1
67,5160,undirected,1
67,5105,undirected,1
67,5706,undirected,1
67,5321,undirected,1
67,5094,undirected,1
67,5074,undirected,1
67,5707,undirected,1
67,5668,undirected,1
67,5708,undirected,1
67,5284,undirected,1
67,5709,undirected,1
67,5710,undirected,1
67,5711,undirected,1
67,5338,undirected,1
68,5712,undirected,1
68,5279,undirected,1
68,5143,undirected,1
68,5194,undirected,1
68,5141,undirected,1
68,5290,undirected,1
68,5181,undirected,1
68,5145,undirected,1
68,5549,undirected,1
68,5172,undirected,1
68,5713,undirected,1
68,5111,undirected,1
68,5174,undirected,1
68,5135,undirected,1
